fecha,producto,codigo_producto,kg-fruta,kg-mermelada,agua,E-electrica,combustible,azucar,cant-conserv,devol,precio,ingreso,costo,utilidad,N-dulc,area
12/13/2015 16:52,Mermelada de Guayaba Lata 3.2kg,G32,7408.718582,4186.483922,1.008902891,235.8106947,108.8573227,3830.991972,1178.616778,212,19.5,18849.02717,1093.676559,19484.79404,3,21000
1/4/2015 8:34,Mermelada de Guayaba Lata 3.2kg,G32,2229.753321,2204.140007,5.514984308,235.8798155,83.38957868,1163.493645,406.5670713,4,19.5,7850.057889,162.3661494,5799.478126,3,21000
11/22/2014 14:01,Mermelada de Papaya Lata 3.2kg,P32,7989.558397,6867.050555,2.661919454,372.4608994,115.4604082,4474.343405,836.2765197,13,18.45,15189.45179,972.2958047,19107.02839,3,21000
1/5/2018 13:59,Mermelada de Guayaba Lata 3.2kg,G32,2493.196029,2934.452634,0.570326247,236.037552,66.06524462,1492.625036,586.1624572,63,19.5,10201.66792,546.0309649,9843.806077,4,21000
2/7/2018 20:35,Mermelada de Guayaba Lata 3.2kg,G32,3004.648219,2622.600594,2.917037597,236.4091806,98.63012318,848.9701361,446.2592041,6,19.5,8585.054479,193.5386079,6169.490365,6,21000
12/27/2013 22:19,Mermelada de Guayaba Lata 3.2kg,G32,4343.359899,2593.679472,1.902879779,236.4459391,108.5221687,1176.217824,628.0198031,71,19.5,10861.88616,694.9740669,9434.89714,6,21000
3/16/2019 3:51,Mermelada de Guayaba Lata 3.2kg,G32,1762.81978,2129.091822,1.180986284,236.462726,72.44978922,680.649623,664.27641,28,19.5,12407.39,772.4794132,9800.652877,3,21000
10/21/2015 22:16,Mermelada de Papaya Lata 3.2kg,P32,5869.193682,3364.880922,0.352701796,421.3546706,55.71659402,3462.532552,667.7810528,105,18.45,10383.31042,777.4777342,14735.31016,3,21000
10/8/2020 22:04,Mermelada de Guayaba Lata 3.2kg,G32,2067.911749,1999.251499,0.307629438,236.6413566,78.98516246,985.7616357,633.1308919,91,19.5,10571.55239,552.3981609,10912.46702,4,21000
7/28/2018 1:12,Mermelada de Guayaba Lata 3.2kg,G32,1966.374594,1797.566946,9.348144331,236.7098511,76.67171818,950.0089491,548.4400563,11,19.5,10480.0811,191.2529377,7989.31505,3,21000
7/18/2019 11:43,Mermelada de Papaya Lata 3.2kg,P32,5209.522305,3282.594581,2.667771054,324.1081321,127.8904983,3894.344384,841.2681722,89,18.45,13879.34778,1212.032988,16470.99579,5,21000
11/23/2013 23:07,Mermelada de Papaya Lata 3.2kg,P32,542.2887828,1180.956114,5.767552169,382.4883563,49.58549948,216.5816719,373.2417697,7,18.45,6757.160651,129.8498116,5841.01708,4,21000
7/12/2021 17:34,Mermelada de Papaya Lata 3.2kg,P32,3132.697231,3004.793343,7.341775943,386.6271722,50.90868037,1520.375944,406.4671316,8,18.45,7351.718577,181.2089816,5951.135012,3,21000
12/31/2008 8:58,Mermelada de Papaya Lata 3.2kg,P32,1566.744872,1667.980732,0.869294961,234.6084262,105.7586889,615.7934919,585.5091088,79,18.45,9345.093056,908.6154297,10722.37106,6,21000
7/28/2009 17:41,Mermelada de Papaya Lata 3.2kg,P32,873.8419278,1809.139915,1.825823001,455.5121483,61.65543825,439.8240175,407.0898975,4,18.45,7437.008609,132.9380163,6516.126398,6,21000
12/6/2018 21:00,Mermelada de Guayaba Lata 3.2kg,G32,3126.810425,2149.102143,1.450431413,236.7287909,79.04488006,1893.614106,638.0388697,21,19.5,12032.25796,572.4357496,11133.78,3,21000
8/27/2019 18:45,Mermelada de Guayaba Lata 3.2kg,G32,755.153823,1413.763888,2.832122695,236.8106279,65.28906314,186.4363103,367.9863881,9,19.5,7000.234568,148.9311173,5125.856396,5,21000
11/8/2011 0:59,Mermelada de Guayaba Lata 3.2kg,G32,4933.939123,3161.289447,1.430448419,236.8622177,181.7587183,2786.482334,1178.742075,75,19.5,21522.97046,1047.852805,20514.15118,4,21000
2/18/2006 1:16,Mermelada de Papaya Lata 3.2kg,P32,1802.017914,1841.822106,1.967875757,298.9148803,54.736115,473.4873145,440.4657634,83,18.45,6595.243335,726.1143016,7511.66881,3,21000
2/3/2018 6:32,Mermelada de Guayaba Lata 3.2kg,G32,752.3013416,1359.116028,4.686714255,237.0060148,73.50398212,298.5749341,316.6131788,7,19.5,6037.456986,136.8557518,4339.709952,4,21000
9/11/2019 15:37,Mermelada de Papaya Lata 3.2kg,P32,4661.034822,4411.431238,1.079935441,207.6392224,67.48620483,2714.065818,687.5086519,51,18.45,11743.58463,761.6126427,15863.43292,6,21000
12/30/2013 16:22,Mermelada de Papaya Lata 3.2kg,P32,2443.142283,2384.244066,0.232632471,332.3762224,58.19549947,1585.03738,720.0423056,128,18.45,10923.18054,933.2333332,14858.373,3,21000
5/2/2014 9:37,Mermelada de Papaya Lata 3.2kg,P32,2105.594906,2707.364831,2.562469229,195.348337,93.84107789,531.8145834,750.1191216,15,18.45,13562.94779,1014.323011,15699.59702,5,21000
2/21/2012 4:59,Mermelada de Guayaba Lata 3.2kg,G32,5016.788695,3512.359629,0.363181101,237.0632638,71.64343231,2370.537405,712.4733859,104,19.5,11865.23103,776.928123,10722.23818,5,21000
3/8/2009 18:26,Mermelada de Guayaba Lata 3.2kg,G32,1482.205347,1866.144451,7.742933469,237.1618679,76.06740169,698.8594651,587.5858528,16,19.5,11145.92413,196.5689627,8565.843618,4,21000
5/12/2020 6:28,Mermelada de Guayaba Lata 3.2kg,G32,1462.247043,1298.999748,2.521164586,237.1923411,70.52033722,764.2612277,508.0752169,9,19.5,9731.966729,189.2735869,7312.708116,3,21000
8/15/2021 4:36,Mermelada de Guayaba Lata 3.2kg,G32,2095.235439,2146.1669,5.031658812,237.2223127,30.52212064,1204.901287,377.8292469,4,19.5,7289.670314,114.0232882,5754.258587,3,21000
12/9/2019 19:17,Mermelada de Guayaba Lata 3.2kg,G32,5342.587636,3576.888757,0.196299076,237.3343949,64.34475889,1675.079414,640.0362275,91,19.5,10706.20644,782.584147,8792.791041,5,21000
12/28/2020 1:46,Mermelada de Papaya Lata 3.2kg,P32,833.2174422,1142.51191,4.05256737,206.9596656,62.3898955,203.9405895,517.4954203,6,18.45,9437.090505,163.7263311,8326.907691,4,21000
12/11/2009 11:57,Mermelada de Guayaba Lata 3.2kg,G32,2850.268006,2386.461426,1.460680904,237.4203787,161.7429176,1194.82158,690.5717647,34,19.5,12803.14941,902.3192826,9174.652459,6,21000
4/25/2019 9:00,Mermelada de Guayaba Lata 3.2kg,G32,2534.36421,1980.973055,1.033944129,237.4873997,101.454308,1318.863597,831.3060447,46,19.5,15313.46787,1025.81698,11626.95225,3,21000
10/16/2011 23:07,Mermelada de Papaya Lata 3.2kg,P32,7494.262215,4765.414492,2.338440166,298.471153,73.17546318,3545.938897,722.4657313,10,18.45,13144.99274,991.8558367,14993.34337,4,21000
3/18/2015 19:29,Mermelada de Guayaba Lata 3.2kg,G32,2689.597468,2437.504454,5.025758391,237.5362857,57.59398525,898.4215731,455.52491,6,19.5,8765.735745,159.2165746,6701.077631,6,21000
9/4/2011 22:01,Mermelada de Guayaba Lata 3.2kg,G32,2895.087085,2239.646291,3.170914075,237.6547516,63.2221893,1484.257402,349.2572784,1,19.5,6791.01693,155.6451822,4853.3317,5,21000
4/10/2017 18:07,Mermelada de Papaya Lata 3.2kg,P32,1442.337863,1563.698968,2.15278426,121.9734339,77.69772325,754.2174859,359.7377684,1,18.45,6618.711828,149.2565758,5497.542893,4,21000
8/24/2012 18:47,Mermelada de Papaya Lata 3.2kg,P32,1021.455297,1232.479233,7.115679438,233.0791649,70.97764449,770.8403571,413.9235969,3,18.45,7581.540362,180.8358603,6198.757446,3,21000
12/5/2011 7:06,Mermelada de Papaya Lata 3.2kg,P32,3285.621109,2934.253784,1.744271566,419.1628312,83.59308272,1578.684974,377.3599791,34,18.45,6334.991614,600.3631406,6851.263492,4,21000
5/14/2021 7:08,Mermelada de Guayaba Lata 3.2kg,G32,1106.112598,1742.231181,6.38378227,237.9811142,87.84362777,429.7834703,924.7559691,18,19.5,17681.7414,272.5391862,13997.38865,4,21000
2/14/2017 14:08,Mermelada de Papaya Lata 3.2kg,P32,1291.183128,1607.944529,5.777619345,272.7236467,62.38409077,685.7993939,469.8421291,11,18.45,8465.637281,158.5380582,7361.447843,3,21000
10/8/2019 1:07,Mermelada de Papaya Lata 3.2kg,P32,2053.561092,2585.710968,1.892923761,170.845184,77.44254706,1216.714914,312.8317391,4,18.45,5697.945586,130.7275892,4695.505064,6,21000
5/3/2017 21:31,Mermelada de Guayaba Lata 3.2kg,G32,1283.761398,1348.333731,2.929125755,238.059365,105.1642554,985.147084,720.5388109,11,19.5,13836.00681,229.5174607,10794.73112,4,21000
3/11/2019 20:32,Mermelada de Guayaba Lata 3.2kg,G32,1554.989295,2147.023801,0.76630513,238.1043606,68.00667815,662.4425179,536.9431938,6,19.5,10353.39228,541.6124669,8816.78371,4,21000
12/6/2020 0:45,Mermelada de Papaya Lata 3.2kg,P32,549.0635957,1462.647281,7.328570316,226.96781,92.6374434,293.4393649,451.6762263,5,18.45,8241.176374,151.6359501,7178.686658,6,21000
4/19/2013 23:44,Mermelada de Guayaba Lata 3.2kg,G32,1654.702359,1744.820501,8.724413164,238.1384173,71.76431301,761.4247795,487.3334972,10,19.5,9308.003195,194.5139418,6848.055474,4,21000
7/20/2011 21:55,Mermelada de Papaya Lata 3.2kg,P32,1042.176133,1677.473085,3.747665462,110.2942054,35.88018521,662.7526582,261.2164214,0,18.45,4819.442976,113.7609917,3955.370074,5,21000
3/4/2008 8:34,Mermelada de Papaya Lata 3.2kg,P32,4631.420799,3704.596222,1.532107146,354.8655559,93.12385719,2415.625309,877.4613872,28,18.45,15672.56259,1105.261612,19117.32352,6,21000
8/16/2015 10:10,Mermelada de Papaya Lata 3.2kg,P32,3344.218289,2405.445541,2.135915873,327.3009803,113.1805538,1960.547208,463.7533753,8,18.45,8408.649775,188.3354507,6986.028216,6,21000
5/3/2011 1:00,Mermelada de Guayaba Lata 3.2kg,G32,944.6274905,1450.400931,2.719270099,238.1552074,55.82515307,522.7743821,471.0138819,10,19.5,8989.770697,138.2783452,7116.896962,5,21000
8/10/2019 19:15,Mermelada de Papaya Lata 3.2kg,P32,1347.328785,1460.039225,1.130259013,304.5962434,45.15971083,391.4322634,321.5475522,0,18.45,5932.552338,137.4726031,4886.444038,6,21000
5/26/2018 3:08,Mermelada de Papaya Lata 3.2kg,P32,1983.825433,2722.618754,1.215326015,174.2939909,45.50356957,1136.542268,422.1235509,0,18.45,7788.179515,604.8462538,8538.530146,5,21000
12/29/2011 8:41,Mermelada de Papaya Lata 3.2kg,P32,5245.053638,2917.907791,0.916207711,394.9280697,93.33904445,3584.579378,879.774665,60,18.45,15124.84257,1112.880946,18950.05736,4,21000
4/12/2019 20:36,Mermelada de Papaya Lata 3.2kg,P32,612.3141068,1509.441317,2.450797992,423.1183986,60.06412664,304.7866176,323.9190522,7,18.45,5847.156513,132.7142123,4838.327741,3,21000
11/18/2017 11:39,Mermelada de Papaya Lata 3.2kg,P32,1600.46121,1686.33841,4.161682368,163.4691007,83.57241322,1045.45849,319.6494341,9,18.45,5731.482058,146.3403186,4583.248131,4,21000
3/29/2021 21:35,Mermelada de Papaya Lata 3.2kg,P32,5201.61634,4967.271957,0.759415094,465.558437,105.2758832,3574.487816,479.7118684,57,18.45,7799.033973,756.569915,8702.543735,3,21000
1/2/2011 14:59,Mermelada de Papaya Lata 3.2kg,P32,4910.312455,4047.153327,0.476689042,135.2106293,100.5907111,3706.885729,686.2885859,96,18.45,10890.82441,747.1681372,15722.78008,4,21000
8/4/2017 10:32,Mermelada de Guayaba Lata 3.2kg,G32,1415.738649,1262.772844,0.300406949,238.226724,88.313376,304.7029319,975.0484822,60,19.5,17843.4454,1024.123872,15406.7746,5,21000
7/15/2009 3:33,Mermelada de Guayaba Lata 3.2kg,G32,6042.532813,3401.828782,0.256412044,238.3442715,181.8005005,2503.238275,1071.630905,190,19.5,17191.80265,1024.305167,17429.34552,3,21000
3/8/2012 10:20,Mermelada de Papaya Lata 3.2kg,P32,5802.804401,5623.260757,2.29653027,419.9366464,74.09753165,1609.136549,566.285085,53,18.45,9470.109818,888.2444754,10400.21276,6,21000
7/11/2011 14:50,Mermelada de Papaya Lata 3.2kg,P32,2385.233455,3045.263263,5.688726385,420.7472882,71.21049774,1227.633839,369.3652784,2,18.45,6777.889387,171.9841555,5432.616638,4,21000
6/23/2014 14:42,Mermelada de Guayaba Lata 3.2kg,G32,2092.309467,2789.951801,9.028901077,238.390344,109.7853935,1266.910967,465.2557591,2,19.5,9033.487302,198.8498679,6558.193753,3,21000
1/12/2011 19:05,Mermelada de Papaya Lata 3.2kg,P32,616.7344737,1124.557594,1.681607953,278.815565,47.56324193,354.0363429,289.2857015,6,18.45,5226.621193,98.09209243,4538.267444,3,21000
9/14/2007 12:14,Mermelada de Papaya Lata 3.2kg,P32,931.6333342,1668.972282,4.037490879,447.1353407,55.81574427,497.2013434,289.0381625,6,18.45,5222.054098,102.487504,4479.047252,4,21000
3/27/2021 8:45,Mermelada de Guayaba Lata 3.2kg,G32,4087.841312,3646.330955,0.941542889,238.3972577,63.78407311,2183.313207,871.2641872,48,19.5,16053.65165,774.4390694,15196.02081,4,21000
9/4/2013 20:08,Mermelada de Guayaba Lata 3.2kg,G32,1311.962846,2059.109601,0.452219947,238.5041276,131.8413939,339.8748515,835.0827859,101,19.5,14314.61433,1025.80242,11498.5759,4,21000
6/3/2020 23:09,Mermelada de Guayaba Lata 3.2kg,G32,3777.981103,2744.223399,3.033829833,238.5682498,204.1681927,2870.789615,1103.016645,6,19.5,21391.82457,1138.076185,17888.94768,3,21000
6/19/2017 14:04,Mermelada de Papaya Lata 3.2kg,P32,1001.531549,1275.929513,1.030641691,371.6455459,47.9030341,346.7231263,503.2320497,23,18.45,8860.281317,556.8245378,11694.94437,4,21000
1/11/2020 5:32,Mermelada de Papaya Lata 3.2kg,P32,5088.557691,3482.65217,1.835717039,280.2424384,78.153206,2038.396233,468.5667609,82,18.45,7132.156739,786.554507,7885.243109,5,21000
1/26/2013 18:36,Mermelada de Papaya Lata 3.2kg,P32,890.4374291,1832.892077,3.472730333,141.4055792,39.80136771,401.6903762,382.9133516,6,18.45,6954.051336,121.0214949,6126.082933,5,21000
12/27/2011 17:46,Mermelada de Papaya Lata 3.2kg,P32,3290.822794,3243.322522,7.02788096,358.4468852,61.81497331,1797.303928,635.0371981,6,18.45,11605.73631,190.4961006,10349.81625,3,21000
12/9/2010 9:34,Mermelada de Guayaba Lata 3.2kg,G32,2573.811401,2360.854675,1.291953748,238.7566902,157.474351,1443.744319,780.9237334,7,19.5,15091.5128,255.2656437,11716.55008,3,21000
5/24/2016 1:32,Mermelada de Papaya Lata 3.2kg,P32,673.4465569,1454.369322,5.52113404,236.3071145,62.95973741,270.446967,390.7172959,3,18.45,7153.38411,118.980617,6361.87361,5,21000
3/21/2018 20:42,Mermelada de Papaya Lata 3.2kg,P32,936.1816515,1219.029677,5.747563522,188.887895,50.08508809,460.7322967,381.5480966,9,18.45,6873.512382,178.2347847,5478.187163,6,21000
3/5/2007 13:03,Mermelada de Guayaba Lata 3.2kg,G32,7085.939649,6308.354851,2.071138323,238.7605918,129.1821711,5121.27325,786.5348156,60,19.5,14167.4289,1013.447131,10504.29271,6,21000
5/28/2011 19:31,Mermelada de Guayaba Lata 3.2kg,G32,2327.736786,1811.517135,0.627665783,238.8517158,106.9064871,549.7850785,587.1088272,22,19.5,11019.62213,632.4945947,9175.050769,4,21000
2/8/2012 9:27,Mermelada de Guayaba Lata 3.2kg,G32,3366.701978,2363.217659,1.78969265,239.0392778,73.62050939,1640.559258,933.5125003,148,19.5,15317.49376,808.7471157,16089.85997,5,21000
12/1/2016 12:18,Mermelada de Guayaba Lata 3.2kg,G32,6295.121646,5024.633992,1.6185662,239.0408857,145.2741348,2222.265315,850.6705672,57,19.5,15476.57606,936.9279585,12984.85264,4,21000
2/23/2007 19:25,Mermelada de Guayaba Lata 3.2kg,G32,1197.521324,2075.846538,1.104560654,239.0460022,46.2348097,866.131652,437.6156606,30,19.5,7948.505382,528.7978024,6208.695118,3,21000
12/2/2006 14:51,Mermelada de Guayaba Lata 3.2kg,G32,3127.706783,2915.385019,4.941019067,239.198292,50.33765059,636.2363788,479.2430269,13,19.5,9091.739024,180.7809936,6786.549008,4,21000
7/24/2006 4:39,Mermelada de Guayaba Lata 3.2kg,G32,895.9894413,1374.67606,2.252819724,239.4411432,57.58742691,620.8391857,414.9153331,5,19.5,7993.348996,138.6539675,6158.529732,6,21000
8/21/2008 16:14,Mermelada de Guayaba Lata 3.2kg,G32,1651.651488,1988.179709,9.788415974,239.4942006,79.21693147,956.6393267,546.7797522,14,19.5,10389.20517,203.9519021,7789.046753,5,21000
6/11/2008 2:01,Mermelada de Guayaba Lata 3.2kg,G32,7621.23216,5472.776885,0.311263723,239.4992307,179.035004,2886.745597,952.2739209,6,19.5,18452.34146,1089.790018,14368.76404,3,21000
11/14/2016 22:04,Mermelada de Papaya Lata 3.2kg,P32,4315.19753,3144.607839,2.352126523,374.4906069,73.61240814,2468.370597,774.3188619,11,18.45,14083.233,892.9744276,17768.72796,3,21000
3/4/2006 7:48,Mermelada de Guayaba Lata 3.2kg,G32,1216.215148,1221.514968,0.91490956,239.5314766,66.63205496,469.9909902,421.3983231,19,19.5,7846.767301,535.6085353,5756.145281,6,21000
5/21/2006 16:24,Mermelada de Guayaba Lata 3.2kg,G32,1359.686796,2015.049027,1.251477992,239.5404053,84.80395777,366.5471195,562.6480869,107,19.5,8885.137694,531.2637606,9185.226848,6,21000
8/16/2006 18:22,Mermelada de Guayaba Lata 3.2kg,G32,1596.097892,1542.344643,1.238575729,239.5621909,108.6303971,416.7265873,594.5893959,44,19.5,10736.49322,736.1452165,8246.253204,4,21000
12/26/2010 9:08,Mermelada de Guayaba Lata 3.2kg,G32,2502.271035,2790.565576,1.603128236,239.604438,100.8951158,1821.403575,635.5374641,3,19.5,12334.48055,209.1445072,9568.568154,3,21000
10/1/2006 1:49,Mermelada de Guayaba Lata 3.2kg,G32,1020.196032,1862.891916,1.008143729,239.6772539,58.09132607,212.495109,684.25428,41,19.5,12543.45846,623.2776806,11767.51183,4,21000
6/27/2021 20:10,Mermelada de Papaya Lata 3.2kg,P32,1503.469458,1697.453785,7.915411119,176.8551014,50.24844452,871.4279358,397.6655653,3,18.45,7281.57968,185.9919462,5817.818266,3,21000
10/2/2015 3:24,Mermelada de Papaya Lata 3.2kg,P32,5582.730639,3221.428604,0.468708386,191.9099658,143.0890035,1806.367454,668.3872759,77,18.45,10911.09524,1121.10462,11471.90927,4,21000
5/17/2016 21:04,Mermelada de Papaya Lata 3.2kg,P32,2221.543929,1935.873515,2.826537164,312.5964989,118.2818783,1297.220138,978.2636784,153,18.45,15226.11487,1140.460924,21575.33316,4,21000
3/11/2014 16:13,Mermelada de Guayaba Lata 3.2kg,G32,1414.228926,1889.48757,7.126727078,239.7096229,94.19109099,890.6656925,437.4294619,1,19.5,8510.374507,163.8181626,6400.910797,3,21000
12/20/2020 14:46,Mermelada de Papaya Lata 3.2kg,P32,1503.228155,1407.744475,8.292223679,219.6665827,104.6594907,328.7820885,564.9116922,14,18.45,10164.32072,172.350477,9005.882552,3,21000
2/6/2006 6:20,Mermelada de Papaya Lata 3.2kg,P32,5291.350159,2955.816751,0.833669874,113.6145997,80.0408759,3047.698573,484.8239397,33,18.45,8336.151687,726.1293826,9313.138811,5,21000
12/30/2008 5:54,Mermelada de Guayaba Lata 3.2kg,G32,2894.343618,2230.049468,11.83906693,239.711351,86.20460116,1157.42147,829.6026853,5,19.5,16079.75236,241.2232808,12793.84982,6,21000
11/22/2013 5:43,Mermelada de Guayaba Lata 3.2kg,G32,935.4994515,1786.942667,0.387550868,239.7200255,107.603704,324.014171,509.9256794,40,19.5,9163.550748,593.6693959,7438.047063,6,21000
9/12/2009 11:59,Mermelada de Guayaba Lata 3.2kg,G32,2699.124006,2888.846413,2.766211658,239.7797522,109.9938886,1302.281661,935.2514966,59,19.5,17086.90418,1034.743158,14244.80448,5,21000
2/23/2013 11:10,Mermelada de Papaya Lata 3.2kg,P32,2108.476864,2176.088066,0.566060967,379.5902193,51.57127681,587.9612137,336.0677478,9,18.45,6034.399947,146.3887551,4906.633008,5,21000
11/16/2014 8:06,Mermelada de Papaya Lata 3.2kg,P32,5683.263527,4198.491884,3.377018814,196.6334041,115.8207176,4155.331253,1011.303728,151,18.45,15872.60378,1117.593899,22957.41845,4,21000
10/25/2018 7:36,Mermelada de Guayaba Lata 3.2kg,G32,2167.66008,2083.721367,0.638618417,239.7828301,171.8140936,565.8698575,798.55291,102,19.5,13582.78175,1018.374614,10601.2825,4,21000
2/7/2018 19:16,Mermelada de Guayaba Lata 3.2kg,G32,2177.310296,2391.123026,5.919785137,239.7927586,102.7199083,1596.369096,600.3223153,7,19.5,11569.78515,176.0436586,9170.54979,6,21000
10/1/2018 0:32,Mermelada de Guayaba Lata 3.2kg,G32,5219.711083,3142.728713,2.766166985,239.8154998,198.9801866,1448.61685,1272.962021,67,19.5,23516.25941,1131.423373,22213.59837,6,21000
8/29/2010 2:17,Mermelada de Guayaba Lata 3.2kg,G32,942.0828396,1872.955638,0.362125332,239.8589286,123.9096977,411.5701513,768.6843919,83,19.5,13370.84564,705.484579,13015.05293,5,21000
6/1/2010 3:34,Mermelada de Papaya Lata 3.2kg,P32,8945.66862,7106.54923,1.680449364,350.4881273,132.9476412,3434.962734,774.4176688,64,18.45,13107.20599,1193.264206,14481.40186,4,21000
4/8/2011 21:02,Mermelada de Papaya Lata 3.2kg,P32,5592.325481,3097.694856,3.27036019,356.9928736,118.5136961,3237.385572,947.4355888,177,18.45,14214.53661,1057.604411,21207.40065,3,21000
2/21/2008 20:40,Mermelada de Guayaba Lata 3.2kg,G32,2619.59057,2505.276524,7.095342335,239.9594851,160.1499168,1194.833915,965.9857059,23,19.5,18388.22127,279.6856865,14587.27765,4,21000
7/31/2012 4:51,Mermelada de Papaya Lata 3.2kg,P32,770.3703629,1136.244131,0.726559483,352.7122856,36.16962105,198.728898,239.5746876,2,18.45,4383.252986,101.0659002,3622.031422,3,21000
5/10/2020 3:01,Mermelada de Papaya Lata 3.2kg,P32,1336.474983,1214.329463,4.786964445,156.8649012,76.23811021,873.6638641,283.2649981,7,18.45,5097.089215,126.9248004,4105.019255,6,21000
4/29/2010 19:08,Mermelada de Guayaba Lata 3.2kg,G32,2267.930474,2743.48509,2.0816596,240.0381674,145.2929374,1328.331934,817.7092956,13,19.5,15691.83126,1019.977131,11462.38705,4,21000
6/9/2016 14:52,Mermelada de Guayaba Lata 3.2kg,G32,1486.891765,2335.243463,12.02544106,240.0675013,150.3459196,896.2705329,598.9486325,5,19.5,11581.99833,268.1385707,8275.714049,6,21000
10/25/2015 6:25,Mermelada de Papaya Lata 3.2kg,P32,1097.658602,1295.774662,3.390365921,210.7910881,29.85364873,549.5700517,323.7588856,6,18.45,5862.65144,98.11342587,5210.640661,3,21000
1/17/2009 14:02,Mermelada de Papaya Lata 3.2kg,P32,727.0703345,1244.078646,3.309064105,482.0328659,36.3365506,235.2079411,317.8165603,1,18.45,5845.265538,94.734802,5229.013616,4,21000
9/27/2006 10:19,Mermelada de Guayaba Lata 3.2kg,G32,2576.832648,2217.869039,0.704612673,240.3226898,54.83795152,1554.552182,560.9538447,43,19.5,10100.09997,686.8767673,7848.028676,3,21000
9/18/2018 8:02,Mermelada de Guayaba Lata 3.2kg,G32,3891.715781,3262.046749,2.484696232,240.4108685,70.65214105,2174.775197,582.2137084,1,19.5,11333.66731,256.414958,8156.460391,3,21000
6/27/2009 4:07,Mermelada de Papaya Lata 3.2kg,P32,3354.65065,3353.511267,3.971582271,253.8195275,91.09857693,816.6571284,489.9113978,11,18.45,8835.91529,184.8513978,7476.430899,6,21000
12/29/2014 11:08,Mermelada de Papaya Lata 3.2kg,P32,2457.272761,2481.617484,0.739004758,148.3231874,72.45197054,737.9244256,444.6678303,32,18.45,7613.721469,767.7097185,7514.692003,5,21000
3/6/2018 21:48,Mermelada de Papaya Lata 3.2kg,P32,4168.11442,3057.354402,1.120709907,280.3724381,63.00461298,3210.02639,406.9993969,48,18.45,6623.538872,538.017469,8423.330222,6,21000
8/12/2015 0:08,Mermelada de Guayaba Lata 3.2kg,G32,5316.566191,3302.064226,1.345579668,240.5408251,82.6850919,2550.030882,835.2462544,142,19.5,13518.30196,891.8535467,12672.17817,6,21000
9/20/2016 12:03,Mermelada de Guayaba Lata 3.2kg,G32,2883.403657,1877.17901,1.701463361,240.5828821,79.00832468,1495.312963,624.854,77,19.5,10683.153,674.3176182,9532.65543,3,21000
5/27/2014 6:45,Mermelada de Guayaba Lata 3.2kg,G32,4157.645534,3540.73428,1.963813238,240.5992517,106.3814217,2543.147123,845.4040178,57,19.5,15373.87835,1022.96094,11987.1257,6,21000
3/5/2009 17:20,Mermelada de Guayaba Lata 3.2kg,G32,5385.878073,5314.109765,1.088050817,240.604303,118.4145154,2539.880128,956.9629425,93,19.5,16847.27738,817.4373835,16852.59777,5,21000
10/19/2018 13:26,Mermelada de Papaya Lata 3.2kg,P32,1546.242764,1357.673716,4.12425128,275.9205333,104.2109617,347.6531884,394.9362831,0,18.45,7286.574424,174.4492662,5953.636574,5,21000
1/21/2011 3:18,Mermelada de Guayaba Lata 3.2kg,G32,1810.726605,1875.177658,1.182686543,240.7541716,75.61790749,469.7548597,685.4458484,14,19.5,13093.19404,256.3356688,9822.900714,3,21000
7/8/2020 15:25,Mermelada de Guayaba Lata 3.2kg,G32,4639.837206,2663.914083,2.385288514,240.8564966,115.935711,3556.439139,711.1370644,103,19.5,11858.67276,878.841962,9670.990612,4,21000
11/1/2011 7:18,Mermelada de Guayaba Lata 3.2kg,G32,3222.756823,2871.684847,1.75292597,240.8624748,70.38309667,2030.466956,739.4588538,114,19.5,12196.44765,741.6215422,11747.84203,4,21000
1/7/2007 22:14,Mermelada de Papaya Lata 3.2kg,P32,778.8888752,1122.066515,7.686548136,333.8440891,110.9987319,512.6206984,419.5085456,9,18.45,7573.882667,185.1322039,6146.747713,5,21000
7/24/2016 4:29,Mermelada de Guayaba Lata 3.2kg,G32,4776.855334,2930.323036,1.599922354,241.1463039,118.651233,3126.645539,789.2541925,18,19.5,15039.45675,693.0196954,13957.08946,3,21000
8/7/2009 10:09,Mermelada de Guayaba Lata 3.2kg,G32,6640.157882,5053.655369,0.467992192,241.23792,203.1462555,1517.271857,1086.258513,34,19.5,20519.04101,1123.168093,17476.0836,4,21000
4/22/2007 8:16,Mermelada de Guayaba Lata 3.2kg,G32,2119.989647,2026.334358,1.11163592,241.2995731,75.73112584,599.3312757,348.0388309,2,19.5,6747.757203,124.5577274,5136.818841,5,21000
6/27/2014 9:22,Mermelada de Papaya Lata 3.2kg,P32,2895.512289,3266.828477,0.415534187,159.1133088,100.988448,1170.155746,779.1690053,144,18.45,11718.86815,1103.958438,15108.3479,6,21000
7/9/2012 19:49,Mermelada de Guayaba Lata 3.2kg,G32,2929.932468,2553.307114,1.273976049,241.3065524,59.91044425,1167.624664,658.2216197,101,19.5,10865.82158,573.7740438,11325.45067,5,21000
5/28/2008 14:41,Mermelada de Papaya Lata 3.2kg,P32,894.4487755,1110.141859,4.486564151,318.0306157,37.26595622,207.436439,270.2571438,2,18.45,4949.344304,101.3281367,4200.41757,4,21000
11/8/2008 10:45,Mermelada de Guayaba Lata 3.2kg,G32,2114.768826,2748.635306,8.087513061,241.3201139,56.80087758,1518.648737,534.9550384,14,19.5,10158.62325,173.8055054,7865.83294,4,21000
