income,type
95157.0,Mean of 5
61380.0,Mean of 5
81040.0,Mean of 5
67850.0,Mean of 5
51000.0,Mean of 5
64800.0,Mean of 5
76200.0,Mean of 5
81500.0,Mean of 5
63478.4,Mean of 5
50126.0,Mean of 5
83940.0,Mean of 5
61199.2,Mean of 5
76731.8,Mean of 5
53650.0,Mean of 5
86600.0,Mean of 5
56227.2,Mean of 5
62600.0,Mean of 5
53240.0,Mean of 5
58605.8,Mean of 5
60531.4,Mean of 5
57880.0,Mean of 5
90100.0,Mean of 5
51536.4,Mean of 5
45400.0,Mean of 5
53188.0,Mean of 5
76888.8,Mean of 5
47800.0,Mean of 5
56200.0,Mean of 5
78606.0,Mean of 5
58980.0,Mean of 5
68800.0,Mean of 5
60754.6,Mean of 5
74200.0,Mean of 5
94600.0,Mean of 5
61980.0,Mean of 5
75800.0,Mean of 5
62913.2,Mean of 5
81000.0,Mean of 5
80740.0,Mean of 5
46161.8,Mean of 5
62264.0,Mean of 5
104200.0,Mean of 5
85600.0,Mean of 5
74777.2,Mean of 5
78784.0,Mean of 5
45686.2,Mean of 5
56048.0,Mean of 5
61600.0,Mean of 5
92600.0,Mean of 5
65000.0,Mean of 5
47266.0,Mean of 5
57400.0,Mean of 5
73188.0,Mean of 5
69192.0,Mean of 5
71920.0,Mean of 5
61835.0,Mean of 5
52150.0,Mean of 5
54600.0,Mean of 5
46316.4,Mean of 5
58949.4,Mean of 5
64200.0,Mean of 5
54800.0,Mean of 5
70000.0,Mean of 5
76600.0,Mean of 5
48262.4,Mean of 5
85070.0,Mean of 5
88473.2,Mean of 5
80500.0,Mean of 5
82000.0,Mean of 5
79400.0,Mean of 5
66000.0,Mean of 5
75400.0,Mean of 5
68600.0,Mean of 5
75000.0,Mean of 5
84200.0,Mean of 5
97600.0,Mean of 5
49200.0,Mean of 5
51600.0,Mean of 5
69639.6,Mean of 5
80800.0,Mean of 5
53520.0,Mean of 5
109600.0,Mean of 5
83412.0,Mean of 5
55493.0,Mean of 5
75800.0,Mean of 5
70770.4,Mean of 5
74600.0,Mean of 5
86800.0,Mean of 5
83900.0,Mean of 5
95078.8,Mean of 5
86400.0,Mean of 5
53300.0,Mean of 5
74700.0,Mean of 5
64067.2,Mean of 5
87160.0,Mean of 5
102696.8,Mean of 5
77060.0,Mean of 5
87640.0,Mean of 5
54600.0,Mean of 5
67600.0,Mean of 5
76026.4,Mean of 5
66530.0,Mean of 5
64600.0,Mean of 5
67602.4,Mean of 5
70048.0,Mean of 5
46400.0,Mean of 5
61200.0,Mean of 5
84736.6,Mean of 5
69800.0,Mean of 5
36151.6,Mean of 5
78300.0,Mean of 5
66456.0,Mean of 5
55252.2,Mean of 5
78100.0,Mean of 5
62355.2,Mean of 5
95640.0,Mean of 5
61588.8,Mean of 5
68140.0,Mean of 5
81000.0,Mean of 5
71102.4,Mean of 5
85321.6,Mean of 5
52143.0,Mean of 5
93200.0,Mean of 5
67980.0,Mean of 5
76800.0,Mean of 5
72000.0,Mean of 5
71997.8,Mean of 5
71474.2,Mean of 5
87500.0,Mean of 5
49915.8,Mean of 5
61400.0,Mean of 5
75190.0,Mean of 5
73438.4,Mean of 5
88400.0,Mean of 5
65358.4,Mean of 5
86400.0,Mean of 5
58200.0,Mean of 5
87796.8,Mean of 5
77920.0,Mean of 5
75134.4,Mean of 5
79000.8,Mean of 5
47740.0,Mean of 5
47400.0,Mean of 5
62200.0,Mean of 5
61500.0,Mean of 5
57209.8,Mean of 5
88200.0,Mean of 5
80800.0,Mean of 5
75000.0,Mean of 5
62295.0,Mean of 5
86400.0,Mean of 5
62200.0,Mean of 5
74290.6,Mean of 5
59730.0,Mean of 5
55800.0,Mean of 5
73000.0,Mean of 5
57074.6,Mean of 5
77700.0,Mean of 5
63800.0,Mean of 5
57650.2,Mean of 5
79208.8,Mean of 5
53796.0,Mean of 5
74035.0,Mean of 5
66400.0,Mean of 5
84200.0,Mean of 5
67360.0,Mean of 5
51631.6,Mean of 5
71180.0,Mean of 5
70101.6,Mean of 5
91863.4,Mean of 5
73599.2,Mean of 5
58106.8,Mean of 5
51354.4,Mean of 5
61600.0,Mean of 5
81600.0,Mean of 5
66100.0,Mean of 5
50000.0,Mean of 5
78600.0,Mean of 5
53800.0,Mean of 5
55401.6,Mean of 5
51000.0,Mean of 5
72980.0,Mean of 5
82971.8,Mean of 5
102400.0,Mean of 5
77876.0,Mean of 5
88320.0,Mean of 5
43100.8,Mean of 5
91799.2,Mean of 5
82973.2,Mean of 5
72802.4,Mean of 5
108400.0,Mean of 5
42600.0,Mean of 5
49200.0,Mean of 5
58926.2,Mean of 5
52888.0,Mean of 5
62423.4,Mean of 5
64200.0,Mean of 5
105180.0,Mean of 5
84341.0,Mean of 5
71400.0,Mean of 5
75360.0,Mean of 5
62520.0,Mean of 5
97200.0,Mean of 5
91200.0,Mean of 5
77524.0,Mean of 5
95000.8,Mean of 5
65921.0,Mean of 5
81304.0,Mean of 5
60905.8,Mean of 5
76600.0,Mean of 5
74200.0,Mean of 5
75000.0,Mean of 5
82400.0,Mean of 5
37466.0,Mean of 5
55471.2,Mean of 5
76293.0,Mean of 5
72880.0,Mean of 5
65400.0,Mean of 5
59100.0,Mean of 5
80300.0,Mean of 5
80200.0,Mean of 5
61443.0,Mean of 5
60200.0,Mean of 5
56583.2,Mean of 5
66200.0,Mean of 5
50200.0,Mean of 5
74300.0,Mean of 5
69727.2,Mean of 5
51180.0,Mean of 5
59520.0,Mean of 5
92599.6,Mean of 5
67820.0,Mean of 5
68800.0,Mean of 5
47012.8,Mean of 5
69013.2,Mean of 5
78200.0,Mean of 5
61779.8,Mean of 5
92299.2,Mean of 5
58779.2,Mean of 5
124600.0,Mean of 5
68000.0,Mean of 5
73480.0,Mean of 5
67752.2,Mean of 5
69958.6,Mean of 5
63100.0,Mean of 5
70200.0,Mean of 5
64060.0,Mean of 5
74200.0,Mean of 5
44900.0,Mean of 5
63500.0,Mean of 5
90600.0,Mean of 5
103800.0,Mean of 5
92600.0,Mean of 5
72651.8,Mean of 5
68256.0,Mean of 5
82800.0,Mean of 5
65220.0,Mean of 5
65000.0,Mean of 5
59500.0,Mean of 5
89800.0,Mean of 5
52600.0,Mean of 5
63151.8,Mean of 5
60286.0,Mean of 5
58240.0,Mean of 5
93349.8,Mean of 5
85599.2,Mean of 5
54800.0,Mean of 5
60775.0,Mean of 5
75000.0,Mean of 5
80000.0,Mean of 5
83494.6,Mean of 5
73200.0,Mean of 5
49500.0,Mean of 5
93666.6,Mean of 5
77062.4,Mean of 5
68800.0,Mean of 5
53152.2,Mean of 5
85800.0,Mean of 5
42094.0,Mean of 5
56000.0,Mean of 5
80800.0,Mean of 5
56800.0,Mean of 5
97819.2,Mean of 5
99664.0,Mean of 5
51320.0,Mean of 5
63700.0,Mean of 5
48043.6,Mean of 5
67578.2,Mean of 5
68384.0,Mean of 5
64310.0,Mean of 5
60200.0,Mean of 5
66960.0,Mean of 5
113860.6,Mean of 5
84127.2,Mean of 5
78600.0,Mean of 5
63600.0,Mean of 5
65000.0,Mean of 5
98200.0,Mean of 5
91556.0,Mean of 5
83500.0,Mean of 5
43728.0,Mean of 5
46800.0,Mean of 5
67655.0,Mean of 5
49000.0,Mean of 5
77720.0,Mean of 5
92400.0,Mean of 5
75274.0,Mean of 5
60100.0,Mean of 5
50520.0,Mean of 5
50918.4,Mean of 5
94400.0,Mean of 5
55200.0,Mean of 5
60000.0,Mean of 5
75200.0,Mean of 5
52610.8,Mean of 5
79200.0,Mean of 5
46725.0,Mean of 5
86999.2,Mean of 5
101250.0,Mean of 5
77000.0,Mean of 5
82220.0,Mean of 5
35654.4,Mean of 5
83400.0,Mean of 5
54425.6,Mean of 5
47209.6,Mean of 5
76600.0,Mean of 5
81200.0,Mean of 5
100700.0,Mean of 5
56294.4,Mean of 5
41800.0,Mean of 5
59520.0,Mean of 5
62700.0,Mean of 5
65600.0,Mean of 5
67900.0,Mean of 5
44800.0,Mean of 5
76840.0,Mean of 5
83846.2,Mean of 5
46420.0,Mean of 5
64296.2,Mean of 5
40640.0,Mean of 5
115600.0,Mean of 5
82400.0,Mean of 5
60600.0,Mean of 5
75660.0,Mean of 5
87460.0,Mean of 5
43099.2,Mean of 5
85524.4,Mean of 5
58600.0,Mean of 5
70587.0,Mean of 5
60760.0,Mean of 5
54519.2,Mean of 5
48000.0,Mean of 5
111200.0,Mean of 5
102000.0,Mean of 5
61117.2,Mean of 5
36768.0,Mean of 5
57600.0,Mean of 5
58536.0,Mean of 5
46800.0,Mean of 5
73922.4,Mean of 5
78740.0,Mean of 5
62421.0,Mean of 5
72718.0,Mean of 5
60000.0,Mean of 5
68000.0,Mean of 5
63757.6,Mean of 5
73400.0,Mean of 5
56973.8,Mean of 5
76828.6,Mean of 5
86800.0,Mean of 5
76200.0,Mean of 5
61800.0,Mean of 5
84420.0,Mean of 5
49400.0,Mean of 5
45680.0,Mean of 5
72133.6,Mean of 5
82420.0,Mean of 5
79276.0,Mean of 5
60351.4,Mean of 5
82600.0,Mean of 5
60096.0,Mean of 5
60400.0,Mean of 5
57000.0,Mean of 5
72400.0,Mean of 5
58269.2,Mean of 5
40668.0,Mean of 5
72600.0,Mean of 5
66918.0,Mean of 5
60800.0,Mean of 5
82860.8,Mean of 5
73900.0,Mean of 5
113436.4,Mean of 5
78899.6,Mean of 5
84187.2,Mean of 5
59000.0,Mean of 5
78100.0,Mean of 5
64000.0,Mean of 5
62400.0,Mean of 5
92020.0,Mean of 5
116600.0,Mean of 5
62014.6,Mean of 5
75168.4,Mean of 5
60400.0,Mean of 5
108640.0,Mean of 5
84400.0,Mean of 5
67400.0,Mean of 5
59160.0,Mean of 5
65400.0,Mean of 5
45000.0,Mean of 5
67720.0,Mean of 5
52740.0,Mean of 5
66400.0,Mean of 5
80400.0,Mean of 5
61720.0,Mean of 5
82400.0,Mean of 5
57000.0,Mean of 5
68800.0,Mean of 5
52200.0,Mean of 5
50917.2,Mean of 5
53400.0,Mean of 5
62205.0,Mean of 5
79501.6,Mean of 5
62600.0,Mean of 5
53185.4,Mean of 5
83600.0,Mean of 5
46850.0,Mean of 5
75000.0,Mean of 5
66636.8,Mean of 5
62660.0,Mean of 5
82600.0,Mean of 5
72940.0,Mean of 5
59000.0,Mean of 5
74720.6,Mean of 5
55354.4,Mean of 5
78803.4,Mean of 5
72400.0,Mean of 5
74300.0,Mean of 5
58600.0,Mean of 5
78597.6,Mean of 5
46825.0,Mean of 5
61800.0,Mean of 5
86000.0,Mean of 5
86453.4,Mean of 5
73369.6,Mean of 5
61230.2,Mean of 5
70274.2,Mean of 5
63800.0,Mean of 5
69747.8,Mean of 5
75203.4,Mean of 5
86641.8,Mean of 5
98700.0,Mean of 5
60573.6,Mean of 5
62430.0,Mean of 5
53099.8,Mean of 5
70200.0,Mean of 5
67880.8,Mean of 5
60024.0,Mean of 5
64000.0,Mean of 5
69760.0,Mean of 5
72200.0,Mean of 5
58664.2,Mean of 5
84400.0,Mean of 5
62806.2,Mean of 5
43827.4,Mean of 5
65614.0,Mean of 5
63844.8,Mean of 5
68360.0,Mean of 5
75400.0,Mean of 5
53220.0,Mean of 5
74150.8,Mean of 5
53000.0,Mean of 5
63301.6,Mean of 5
86200.0,Mean of 5
71200.0,Mean of 5
76718.0,Mean of 5
60200.0,Mean of 5
71725.6,Mean of 5
76400.0,Mean of 5
73400.0,Mean of 5
84600.0,Mean of 5
71935.8,Mean of 5
72000.0,Mean of 5
64260.0,Mean of 5
49400.0,Mean of 5
60840.0,Mean of 5
61500.0,Mean of 5
50760.0,Mean of 5
53780.4,Mean of 5
72480.0,Mean of 5
60240.0,Mean of 5
66300.0,Mean of 5
68600.0,Mean of 5
59940.0,Mean of 5
77879.2,Mean of 5
59018.0,Mean of 5
76600.0,Mean of 5
45605.2,Mean of 5
55127.2,Mean of 5
62600.0,Mean of 5
42000.0,Mean of 5
88095.4,Mean of 5
63709.0,Mean of 20
51275.0,Mean of 20
57598.6,Mean of 20
75784.3,Mean of 20
65954.6,Mean of 20
70825.8,Mean of 20
54613.05,Mean of 20
79433.0,Mean of 20
78144.5,Mean of 20
69600.0,Mean of 20
63029.5,Mean of 20
72298.7,Mean of 20
77170.0,Mean of 20
65248.2,Mean of 20
76085.05,Mean of 20
57005.6,Mean of 20
63635.0,Mean of 20
68414.7,Mean of 20
59204.6,Mean of 20
68973.25,Mean of 20
77376.7,Mean of 20
57646.85,Mean of 20
73290.9,Mean of 20
64858.1,Mean of 20
59166.0,Mean of 20
66725.2,Mean of 20
63106.45,Mean of 20
68804.0,Mean of 20
75928.95,Mean of 20
67094.0,Mean of 20
76387.45,Mean of 20
66222.9,Mean of 20
66228.8,Mean of 20
63183.1,Mean of 20
78749.25,Mean of 20
65343.8,Mean of 20
50104.55,Mean of 20
73265.75,Mean of 20
64213.65,Mean of 20
66408.05,Mean of 20
78913.05,Mean of 20
77108.95,Mean of 20
62529.85,Mean of 20
83103.45,Mean of 20
71084.9,Mean of 20
66267.45,Mean of 20
61114.45,Mean of 20
61907.15,Mean of 20
78455.25,Mean of 20
57735.7,Mean of 20
60041.2,Mean of 20
61526.75,Mean of 20
81206.5,Mean of 20
74029.7,Mean of 20
54513.15,Mean of 20
61476.35,Mean of 20
77169.3,Mean of 20
78976.65,Mean of 20
76577.0,Mean of 20
74618.85,Mean of 20
65194.3,Mean of 20
73731.1,Mean of 20
62874.9,Mean of 20
69032.9,Mean of 20
64894.1,Mean of 20
73275.0,Mean of 20
74470.6,Mean of 20
62839.45,Mean of 20
79598.95,Mean of 20
60913.25,Mean of 20
66755.0,Mean of 20
67653.25,Mean of 20
57617.4,Mean of 20
68023.25,Mean of 20
63400.0,Mean of 20
67324.05,Mean of 20
70820.0,Mean of 20
79230.0,Mean of 20
64119.1,Mean of 20
65550.0,Mean of 20
58181.7,Mean of 20
56129.75,Mean of 20
65271.85,Mean of 20
85024.8,Mean of 20
75437.45,Mean of 20
68347.25,Mean of 20
67727.0,Mean of 20
58623.2,Mean of 20
55924.75,Mean of 20
58268.7,Mean of 20
73825.0,Mean of 20
75119.25,Mean of 20
63150.0,Mean of 20
59647.75,Mean of 20
73322.8,Mean of 20
59479.95,Mean of 20
71935.6,Mean of 20
71720.0,Mean of 20
69370.0,Mean of 20
70851.4,Mean of 20
60004.25,Mean of 20
62166.15,Mean of 20
66120.2,Mean of 20
71773.75,Mean of 20
74557.7,Mean of 20
75884.2,Mean of 20
67705.2,Mean of 20
59666.7,Mean of 20
75590.0,Mean of 20
58744.75,Mean of 20
75189.6,Mean of 20
55224.8,Mean of 20
56020.0,Mean of 20
69638.6,Mean of 20
63611.35,Mean of 20
61372.0,Mean of 20
61489.95,Mean of 20
69341.1,Mean of 20
69967.75,Mean of 20
68205.45,Mean of 20
61497.25,Mean of 20
59939.3,Mean of 20
62023.6,Mean of 20
66821.6,Mean of 20
80434.0,Mean of 20
82840.35,Mean of 20
67656.0,Mean of 20
65522.0,Mean of 20
69375.5,Mean of 20
75820.6,Mean of 20
69485.25,Mean of 20
74838.2,Mean of 20
64625.0,Mean of 20
66342.8,Mean of 20
71612.55,Mean of 20
64129.75,Mean of 20
60827.65,Mean of 20
67702.95,Mean of 20
76350.0,Mean of 20
63837.1,Mean of 20
69674.75,Mean of 20
69994.05,Mean of 20
80668.15,Mean of 20
60193.4,Mean of 20
59611.45,Mean of 20
59368.0,Mean of 20
67389.8,Mean of 20
63342.7,Mean of 20
76550.0,Mean of 20
64204.75,Mean of 20
63850.0,Mean of 20
66003.6,Mean of 20
69194.6,Mean of 20
77042.0,Mean of 20
70566.95,Mean of 20
67532.6,Mean of 20
59332.05,Mean of 20
80357.8,Mean of 20
71457.45,Mean of 20
67418.1,Mean of 20
65642.0,Mean of 20
82855.0,Mean of 20
59846.6,Mean of 20
61155.85,Mean of 20
70890.0,Mean of 20
67957.35,Mean of 20
80183.65,Mean of 20
60800.15,Mean of 20
68705.0,Mean of 20
65759.25,Mean of 20
64115.5,Mean of 20
59018.2,Mean of 20
68315.3,Mean of 20
73691.8,Mean of 20
78615.8,Mean of 20
77624.25,Mean of 20
56863.15,Mean of 20
60634.8,Mean of 20
76121.25,Mean of 20
72112.65,Mean of 20
71254.0,Mean of 20
79603.5,Mean of 20
57216.1,Mean of 20
62137.9,Mean of 20
57797.6,Mean of 20
58129.0,Mean of 20
58365.2,Mean of 20
80411.0,Mean of 20
59811.85,Mean of 20
68830.1,Mean of 20
68084.7,Mean of 20
67080.7,Mean of 20
65588.1,Mean of 20
76980.0,Mean of 20
53926.3,Mean of 20
62889.1,Mean of 20
63098.5,Mean of 20
75046.8,Mean of 20
66325.0,Mean of 20
55409.0,Mean of 20
76362.65,Mean of 20
73303.45,Mean of 20
68441.0,Mean of 20
68235.0,Mean of 20
72139.45,Mean of 20
66835.0,Mean of 20
64052.05,Mean of 20
67540.0,Mean of 20
70185.05,Mean of 20
67460.6,Mean of 20
55760.85,Mean of 20
70723.15,Mean of 20
50930.0,Mean of 20
69939.75,Mean of 20
73350.0,Mean of 20
75808.3,Mean of 20
68211.75,Mean of 20
61554.65,Mean of 20
52178.9,Mean of 20
60407.55,Mean of 20
61260.75,Mean of 20
63987.0,Mean of 20
70634.85,Mean of 20
59910.45,Mean of 20
67125.6,Mean of 20
69083.35,Mean of 20
70643.75,Mean of 20
73844.35,Mean of 20
79881.3,Mean of 20
62325.2,Mean of 20
80228.0,Mean of 20
60890.3,Mean of 20
64026.75,Mean of 20
57145.4,Mean of 20
68481.5,Mean of 20
68491.7,Mean of 20
72937.0,Mean of 20
67211.75,Mean of 20
72215.2,Mean of 20
62160.0,Mean of 20
70904.2,Mean of 20
76845.65,Mean of 20
67390.0,Mean of 20
89505.0,Mean of 20
68744.3,Mean of 20
68572.5,Mean of 20
74370.55,Mean of 20
70609.45,Mean of 20
61311.85,Mean of 20
62444.9,Mean of 20
76523.95,Mean of 20
79650.0,Mean of 20
55634.85,Mean of 20
73290.4,Mean of 20
67828.25,Mean of 20
54425.2,Mean of 20
87450.0,Mean of 20
99320.8,Mean of 20
57335.8,Mean of 20
68560.0,Mean of 20
71122.75,Mean of 20
72824.55,Mean of 20
58550.65,Mean of 20
61254.8,Mean of 20
68837.85,Mean of 20
53206.0,Mean of 20
59060.0,Mean of 20
70781.0,Mean of 20
68199.8,Mean of 20
66554.6,Mean of 20
75778.0,Mean of 20
65600.0,Mean of 20
59481.25,Mean of 20
64487.5,Mean of 20
77258.05,Mean of 20
78153.9,Mean of 20
70580.1,Mean of 20
79969.0,Mean of 20
66256.2,Mean of 20
65724.05,Mean of 20
67335.9,Mean of 20
77501.25,Mean of 20
60115.0,Mean of 20
67648.3,Mean of 20
64820.0,Mean of 20
60893.1,Mean of 20
60669.0,Mean of 20
61399.05,Mean of 20
69231.3,Mean of 20
63023.2,Mean of 20
67783.6,Mean of 20
79778.25,Mean of 20
64159.15,Mean of 20
64106.15,Mean of 20
68986.0,Mean of 20
71921.1,Mean of 20
82161.25,Mean of 20
76599.75,Mean of 20
69761.65,Mean of 20
59620.8,Mean of 20
72074.2,Mean of 20
72024.8,Mean of 20
71440.45,Mean of 20
66221.05,Mean of 20
67663.4,Mean of 20
79056.85,Mean of 20
61575.0,Mean of 20
64747.6,Mean of 20
72209.75,Mean of 20
73255.5,Mean of 20
85271.4,Mean of 20
59538.25,Mean of 20
75662.3,Mean of 20
67540.0,Mean of 20
64445.0,Mean of 20
54777.4,Mean of 20
55780.8,Mean of 20
62920.8,Mean of 20
73389.5,Mean of 20
74481.0,Mean of 20
74831.5,Mean of 20
60575.2,Mean of 20
60909.8,Mean of 20
68072.4,Mean of 20
70557.95,Mean of 20
67491.45,Mean of 20
78235.0,Mean of 20
59709.6,Mean of 20
73035.0,Mean of 20
61254.9,Mean of 20
67646.05,Mean of 20
69394.95,Mean of 20
67907.45,Mean of 20
63672.95,Mean of 20
64675.95,Mean of 20
52807.6,Mean of 20
66140.6,Mean of 20
78052.5,Mean of 20
65369.2,Mean of 20
68906.8,Mean of 20
67260.4,Mean of 20
65601.5,Mean of 20
62461.9,Mean of 20
63436.4,Mean of 20
64339.5,Mean of 20
69505.1,Mean of 20
75069.4,Mean of 20
77367.15,Mean of 20
69466.8,Mean of 20
71241.9,Mean of 20
64732.3,Mean of 20
63713.45,Mean of 20
90503.75,Mean of 20
69940.0,Mean of 20
79270.15,Mean of 20
72132.45,Mean of 20
75795.2,Mean of 20
71730.0,Mean of 20
61273.85,Mean of 20
78567.95,Mean of 20
77117.9,Mean of 20
69546.7,Mean of 20
67174.9,Mean of 20
55184.9,Mean of 20
70503.05,Mean of 20
70766.8,Mean of 20
62379.5,Mean of 20
74880.2,Mean of 20
63533.4,Mean of 20
60530.6,Mean of 20
85654.7,Mean of 20
64589.85,Mean of 20
62370.0,Mean of 20
60475.0,Mean of 20
89084.15,Mean of 20
74130.3,Mean of 20
70812.05,Mean of 20
59069.85,Mean of 20
73438.3,Mean of 20
70605.2,Mean of 20
71515.4,Mean of 20
64882.6,Mean of 20
68739.5,Mean of 20
76590.5,Mean of 20
60402.8,Mean of 20
70218.5,Mean of 20
66248.2,Mean of 20
73817.2,Mean of 20
65965.95,Mean of 20
66080.2,Mean of 20
61455.0,Mean of 20
64297.9,Mean of 20
61099.2,Mean of 20
54273.6,Mean of 20
64233.95,Mean of 20
64286.6,Mean of 20
73885.55,Mean of 20
78507.9,Mean of 20
56295.2,Mean of 20
84970.9,Mean of 20
67206.15,Mean of 20
72288.8,Mean of 20
63596.2,Mean of 20
74031.6,Mean of 20
68179.2,Mean of 20
69723.5,Mean of 20
65739.35,Mean of 20
65813.9,Mean of 20
69149.7,Mean of 20
70605.8,Mean of 20
67200.7,Mean of 20
73761.0,Mean of 20
63531.9,Mean of 20
77828.0,Mean of 20
80088.0,Mean of 20
63690.8,Mean of 20
71501.95,Mean of 20
72134.0,Mean of 20
67018.7,Mean of 20
75212.95,Mean of 20
74668.2,Mean of 20
64445.0,Mean of 20
57563.0,Mean of 20
65420.0,Mean of 20
74425.2,Mean of 20
66563.65,Mean of 20
61927.75,Mean of 20
65495.0,Mean of 20
69154.0,Mean of 20
78435.6,Mean of 20
53243.8,Mean of 20
63381.5,Mean of 20
66260.0,Mean of 20
78228.55,Mean of 20
66149.75,Mean of 20
65740.0,Mean of 20
61518.3,Mean of 20
60350.0,Mean of 20
65210.75,Mean of 20
64353.8,Mean of 20
60802.45,Mean of 20
56490.15,Mean of 20
69051.5,Mean of 20
66658.5,Mean of 20
70975.8,Mean of 20
59842.55,Mean of 20
56254.95,Mean of 20
71742.5,Mean of 20
64504.3,Mean of 20
67855.0,Mean of 20
69100.0,Mean of 20
70426.85,Mean of 20
62365.0,Mean of 20
64416.4,Mean of 20
74555.0,Mean of 20
77305.25,Mean of 20
85418.4,Mean of 20
57523.1,Mean of 20
60821.15,Mean of 20
73390.05,Mean of 20
65749.5,Mean of 20
72020.0,Mean of 20
60919.7,Mean of 20
77242.85,Mean of 20
80427.35,Mean of 20
68390.75,Mean of 20
84699.75,Mean of 20
74306.4,Mean of 20
72770.4,Mean of 20
69877.7,Mean of 20
71374.15,Mean of 20
69033.95,Mean of 20
62270.0,Mean of 20
65157.75,Mean of 20
71872.8,Mean of 20
56747.8,Mean of 20
61737.1,Mean of 20
57622.15,Mean of 20
64333.7,Mean of 20
73907.7,Mean of 20
89283.5,Mean of 20
59321.45,Mean of 20
74521.6,Mean of 20
61925.8,Mean of 20
73733.6,Mean of 20
78389.0,Mean of 20
73260.0,Mean of 20
66648.05,Mean of 20
74486.75,Mean of 20
75432.6,Mean of 20
47770.0,Mean of 20
63690.0,Mean of 20
67439.05,Mean of 20
68184.35,Mean of 20
74003.75,Mean of 20
90346.7,Mean of 20
58411.55,Mean of 20
76205.0,Mean of 20
69529.05,Mean of 20
74617.25,Mean of 20
60218.0,Mean of 20
68518.4,Mean of 20
72591.95,Mean of 20
71316.35,Mean of 20
60284.25,Mean of 20
82200.0,Mean of 20
69424.8,Mean of 20
62289.4,Mean of 20
64330.0,Mean of 20
77341.4,Mean of 20
57047.7,Mean of 20
73169.0,Mean of 20
70705.0,Mean of 20
67697.3,Mean of 20
77195.65,Mean of 20
72783.75,Mean of 20
74007.0,Mean of 20
60836.15,Mean of 20
72921.7,Mean of 20
72577.3,Mean of 20
78875.2,Mean of 20
65348.5,Mean of 20
69659.7,Mean of 20
68080.0,Mean of 20
65312.8,Mean of 20
61016.75,Mean of 20
83560.0,Mean of 20
71816.95,Mean of 20
60961.25,Mean of 20
65600.0,Mean of 20
76647.8,Mean of 20
74394.1,Mean of 20
86903.0,Mean of 20
67563.75,Mean of 20
68440.65,Mean of 20
73350.0,Mean of 20
66384.25,Mean of 20
73481.45,Mean of 20
68603.9,Mean of 20
73823.4,Mean of 20
59806.7,Mean of 20
78548.6,Mean of 20
80740.0,Mean of 20
88511.4,Mean of 20
65745.6,Mean of 20
72675.0,Mean of 20
68347.0,Mean of 20
63835.3,Mean of 20
62875.0,Mean of 20
79131.15,Mean of 20
65091.55,Mean of 20
76959.65,Mean of 20
71195.0,Mean of 20
76614.85,Mean of 20
59515.0,Mean of 20
67407.95,Mean of 20
65322.9,Mean of 20
66283.0,Mean of 20
64140.0,Mean of 20
66435.0,Mean of 20
67377.8,Mean of 20
63066.95,Mean of 20
76163.0,Mean of 20
76447.35,Mean of 20
78138.0,Mean of 20
70329.45,Mean of 20
68211.6,Mean of 20
68285.35,Mean of 20
65955.0,Mean of 20
64940.7,Mean of 20
87306.4,Mean of 20
73099.55,Mean of 20
70271.85,Mean of 20
65926.7,Mean of 20
65580.55,Mean of 20
59000.65,Mean of 20
76575.0,Mean of 20
72970.0,Mean of 20
61622.05,Mean of 20
64489.3,Mean of 20
75116.2,Mean of 20
64268.15,Mean of 20
70299.8,Mean of 20
73564.65,Mean of 20
70159.8,Mean of 20
75855.0,Mean of 20
72365.0,Mean of 20
66618.65,Mean of 20
55956.35,Mean of 20
74744.25,Mean of 20
67555.0,Mean of 20
83218.35,Mean of 20
74434.0,Mean of 20
70469.7,Mean of 20
64937.3,Mean of 20
72905.65,Mean of 20
68700.0,Mean of 20
86053.1,Mean of 20
67230.1,Mean of 20
75655.2,Mean of 20
66695.65,Mean of 20
70366.65,Mean of 20
79272.85,Mean of 20
72152.45,Mean of 20
74330.0,Mean of 20
68850.0,Mean of 20
58188.8,Mean of 20
74077.25,Mean of 20
74175.25,Mean of 20
65124.5,Mean of 20
80796.0,Mean of 20
74933.8,Mean of 20
66740.7,Mean of 20
66147.3,Mean of 20
76741.35,Mean of 20
56025.15,Mean of 20
64462.85,Mean of 20
69775.0,Mean of 20
63666.3,Mean of 20
64038.2,Mean of 20
64125.0,Mean of 20
91656.65,Mean of 20
71941.2,Mean of 20
82968.7,Mean of 20
59695.5,Mean of 20
69369.65,Mean of 20
60754.7,Mean of 20
71224.7,Mean of 20
67525.55,Mean of 20
67392.05,Mean of 20
67159.1,Mean of 20
71005.0,Mean of 20
62533.15,Mean of 20
74850.1,Mean of 20
66419.75,Mean of 20
59943.0,Mean of 20
63683.0,Mean of 20
68043.0,Mean of 20
73420.0,Mean of 20
57600.0,Mean of 20
72870.55,Mean of 20
63016.4,Mean of 20
72749.1,Mean of 20
74485.4,Mean of 20
63318.1,Mean of 20
80899.1,Mean of 20
67550.0,Mean of 20
67872.1,Mean of 20
68893.35,Mean of 20
74604.1,Mean of 20
71689.0,Mean of 20
80170.0,Mean of 20
72776.1,Mean of 20
54193.7,Mean of 20
72753.5,Mean of 20
62548.2,Mean of 20
63640.0,Mean of 20
68227.7,Mean of 20
62756.0,Mean of 20
76139.75,Mean of 20
50014.15,Mean of 20
73871.1,Mean of 20
67415.0,Mean of 20
58692.6,Mean of 20
65531.55,Mean of 20
